symbol,name,price,priceChange,percentChange,exchangeName,exShortName,exchangeCode,marketPlace,sector,industry,volume,openPrice,dayHigh,dayLow,MarketCap,MarketCapAllClasses,peRatio,prevClose,dividendFrequency,dividendYield,dividendAmount,dividendCurrency,beta,eps,exDividendDate,shortDescription,longDescription,website,email,phoneNumber,fullAddress,employees,shareOutStanding,totalDebtToEquity,totalSharesOutStanding,sharesESCROW,vwap,dividendPayDate,weeks52high,weeks52low,alpha,averageVolume10D,averageVolume30D,averageVolume50D,priceToBook,priceToCashFlow,returnOnEquity,returnOnAssets,day21MovingAvg,day50MovingAvg,day200MovingAvg,dividend3Years,dividend5Years,datatype,__typename
PER,Peruvian Metals Corp.,0.045,0.0,0.0,TSX Venture Exchange,TSXV,CDX,,Basic Materials,Metals & Mining,0,,,,4074414,4051914,12.7,0.045,,,,,2.164736,0.0,,"Peruvian Metals Corp is a mineral exploration company is engaged in the exploration and development of mineral properties. Geographically, it has two segments namely Peru and Canada.","Peruvian Metals Corp is a mineral exploration company is engaged in the exploration and development of mineral properties. Geographically, it has two segments namely Peru and Canada. Its projects include Panteria, Mansa Musa, and Huachocolpa.",http://www.peruvianmetals.com,jeffrey.reeder@peruvianmetals.com,+1 780 437-6624,"250 South Ridge NW, Suite 300, Edmonton, AB, CA",,90542521,0.09,90042521,0.0,0.045,,0.08,0.025,-0.021955,68237,104002.0,235266.0,2.25,96.1,24.72,9.64,0.05095,0.0464,0.04,,,equity,Company
VRY,Petro-Victory Energy Corp.,0.33,0.0,0.0,TSX Venture Exchange,TSXV,CDX,,Energy,Oil & Gas,0,,,,2252463,3040627,,0.33,,,,,2.126681,-0.230000004,,Petro-Victory Energy Corp is an independent exploration and production company. The company invests in petroleum and natural gas exploration and other energy activities in Latin America.,Petro-Victory Energy Corp is an independent exploration and production company. The company invests in petroleum and natural gas exploration and other energy activities in Latin America. Its projects include Pirity Block.,http://www.petrovictoryenergy.com,mark.bronson@dynamicproduction.net,+1 817 838-1819,"5070 Mark IV Parkway, Fort Worth, TX, US",,6825645,,9214020,0.0,0.33,,1.2,0.255,0.076697,873,1074.0,715.0,-0.647,,45.76,-89.77,0.33476,0.3524,0.52773,,,equity,Company
PFC,PetroFrontier Corp.,0.04,0.0,0.0,TSX Venture Exchange,TSXV,CDX,,Energy,Oil & Gas,0,,,,7126888,7126888,,0.04,,,,,-0.491769,-0.019999999,,"PetroFrontier Corp is engaged in the exploration and production of petroleum and natural gas. The company has interests in the cold lake and Wabasca areas of Alberta, Canada.","PetroFrontier Corp is engaged in the exploration and production of petroleum and natural gas. The company has interests in the cold lake and Wabasca areas of Alberta, Canada.",http://www.petrofrontier.com,info@petrofrontier.com,+1 403 718-0366,"903 - 8 Avenue SW, Suite 900, Calgary, AB, CA",,178172197,0.43,178172197,0.0,0.04,,0.09,0.03,0.022106,25743,15089.0,24624.0,0.667,509.6,-15.56,-7.64,0.04429,0.0443,0.0546,,,equity,Company
PCQ,Petrolympic Ltd.,0.03,0.0,0.0,TSX Venture Exchange,TSXV,CDX,,Energy,Oil & Gas,0,,,,3313317,3313317,,0.03,,,,,1.808756,0.0,,"Petrolympic Ltd is an exploration company, engaged in the acquisition, exploration, and development of petroleum light crude oil and natural gas properties in North America.","Petrolympic Ltd is an exploration company, engaged in the acquisition, exploration, and development of petroleum light crude oil and natural gas properties in North America. The company operates and holds an interest in two business areas which are St. Lawrence Lowlands and Gaspe Peninsula in Canada and Texas in Canada and the Maverick Basin Project in the United States of America.",http://www.petrolympic.com,info@petrolympic.com,+1 845 656-0184,"C/o Fogler, Rubinoff LLP, Suite 3000, 77 King Street West, Toronto, ON, CA",,110443894,,110443894,0.0,0.03,,0.06,0.01,0.005614,17133,20398.0,14365.0,-3.0,,65.81,-373.42,0.03357,0.0366,0.03758,,,equity,Company
PSH,PetroShale Inc.,0.125,-0.005,-3.846154,TSX Venture Exchange,TSXV,CDX,,Energy,Oil & Gas,110000,0.13,0.13,0.125,23463130,23452716,,0.13,,,,,2.408587,-0.129999995,,"PetroShale Inc is a Canadian oil company. It is principally engaged in the acquisition, development, and consolidation of natural resources properties.","PetroShale Inc is a Canadian oil company. It is principally engaged in the acquisition, development, and consolidation of natural resources properties. The company owns an interest in the North Dakota Bakken.",http://www.petroshaleinc.com,info@petroshaleinc.com,+1 303 297-1407,"421- 7th Avenue SW, Suite 3230, Calgary, AB, CA",15,187705035,1.47,187621722,0.0,0.125454545,,0.79,0.075,-0.010371,39098,160527.0,129783.0,0.145,0.2,-15.12,-4.82,0.14238,0.1407,0.28149,,,equity,Company
TAL,PetroTal Corp.,0.2,0.0,0.0,TSX Venture Exchange,TSXV,CDX,,Energy,Oil & Gas,45912,0.2,0.2,0.2,162910141,162911141,,0.2,,0.85,0.0017,CAD,2.284507,0.0,2019-12-19 00:00:00.0,"PetroTal Corp is an oil and gas company. The company is engaged in the exploration, appraisal, and development of crude oil and natural gas in Peru, South America.","PetroTal Corp is an oil and gas company. The company is engaged in the exploration, appraisal, and development of crude oil and natural gas in Peru, South America. It generates revenues from the sale of crude oil. The company's operation includes Block 95 - Bretana oil field and Block 107 - Osheki Prospect.",http://www.petrotal-corp.com,info@petrotal-corp.com,+1 713 609-9101,"11451 Katy Freeway, Suite 500, Houston, TX, US",60,814550701,0.03,814555701,0.0,0.2,2020-01-20,0.55,0.11,-0.007595,469921,615014.0,719065.0,1.0,1.7,5.25,3.23,0.20762,0.2187,0.28182,,,equity,Company
PQE,Petroteq Energy Inc.,0.11,0.01,10.0,TSX Venture Exchange,TSXV,CDX,,Energy,Oil & Gas,3500,0.105,0.11,0.105,28586756,27241106,,0.1,,,,,2.208825,-0.129999995,,Petroteq Energy Inc is a fully integrated oil and gas company focused on the development and implementation of new proprietary technology for oil extraction.,"Petroteq Energy Inc is a fully integrated oil and gas company focused on the development and implementation of new proprietary technology for oil extraction. The company operates through its indirect wholly owned subsidiary company, Petroteq Oil Sands Recovery LLC, which is engaged in mining and oil extraction from tar sands and Accord GR Energy Inc, which is engaged in using a specialized technology to extract oil from oil wells which have been depleted using conventional extraction methods. The company operated in two reportable segments being Oil Extraction and Processing Operations and Mining Operations.",https://www.petroteq.energy,,+1 866 571-9613,"15315 W. Magnolia Boulevard, Suite 120, Sherman Oaks, CA, US",,259879594,0.17,247646418,0.0,0.105714285,,0.4,0.03,-0.011639,204707,261086.0,270350.0,0.367,19.5,-20.23,-15.64,0.11048,0.0811,0.09555,,,equity,Company
PTC,Petrox Resources Corp.,0.01,0.0,0.0,TSX Venture Exchange,TSXV,CDX,,Energy,Oil & Gas,0,,,,551323,551323,,0.01,,,,,2.859591,-0.009999999,,"Petrox Resources Corp is engaged in the business of acquisition, exploration, development, and production of petroleum and natural gas resources in Canada.","Petrox Resources Corp is engaged in the business of acquisition, exploration, development, and production of petroleum and natural gas resources in Canada. The company principally generates revenue from the sale of commodities, which include crude oil and natural gas.",https://www.petroxresources.ca,achan@accapital.ca,+1 403 237-8330,"505 - 6th Street SW, Suite 2806, Calgary, AB, CA",,55132258,,55132258,990000.0,0.01,,0.04,0.005,0.029714,3700,6622.0,5347.0,12.44,41.1,-159.44,-56.6,0.01,0.0116,0.00968,,,equity,Company
PCLO,Pharmacielo Ltd.,0.58,-0.01,-1.694915,TSX Venture Exchange,TSXV,CDX,,Healthcare,Drug Manufacturers,21060,0.59,0.59,0.57,68594373,68594373,,0.59,,,,,5.491828,-0.289999991,,"PharmaCielo Ltd is a pharma company, headquartered in Canada, with a focus on ethical and sustainable processing and supplying of both THC(tetrahydrocannabinol) and CBD (cannabidiol) medicinal...","PharmaCielo Ltd is a pharma company, headquartered in Canada, with a focus on ethical and sustainable processing and supplying of both THC(tetrahydrocannabinol) and CBD (cannabidiol) medicinal cannabis extracts. The company operates in Canada, Colombia, Italy, and Mexico. It generates the majority of the revenue in the form of Sale of Cannabis derivative products in Colombia.",https://www.pharmacielo.com,investors@pharmacielo.com,+1 416 315-8741,"1 Toronto Street, Suite 805, Toronto, ON, CA",268,118266160,0.04,118266160,13296861.0,0.580243897,,5.8,0.5,-0.023875,194479,205206.0,178378.0,1.871,,-74.29,-64.34,0.61762,0.627,1.46043,,,equity,Company
PHI,Philippine Metals Inc.,0.06,0.0,0.0,TSX Venture Exchange,TSXV,CDX,,Basic Materials,Metals & Mining,0,,,,1207101,1207101,,0.06,,,,,-1.033761,-0.009999999,,Philippine Metals Inc is a Canadian based mineral exploration-stage company.,"Philippine Metals Inc is a Canadian based mineral exploration-stage company. It is focused on the exploration, discovery and development of highly-prospective copper and copper-gold deposits in the Philippines. Geographically, it has a presence in Canada and the Philippines. Its projects include Taurus-Suhi Massive Sulphide Project; Malitao Project and Dilong copper property.",http://www.philippinemetals.com,marshall@philippinemetals.com,+1 604 637-6373,"625 Howe Street, Suite 580, Vancouver, BC, CA",,20118338,,20118338,0.0,0.06,,0.09,0.02,0.107498,0,0.0,0.0,12.57,2.3,-2529.12,-135.82,0.06,0.06,0.07033,,,equity,Company
PINE.U,Pine Trail Real Estate Investment Trust,0.09,0.0,0.0,TSX Venture Exchange,TSXV,CDX,,Real Estate,REITs,0,,,,3189840,3189840,19.8,0.09,,,,,,,2020-02-27 00:00:00.0,"Pine Trail REIT is a Canada based open-ended real estate investment trust. The company has acquired a medical office building located in Picton, Ontario. Its property is situated on approximately 2.","Pine Trail REIT is a Canada based open-ended real estate investment trust. The company has acquired a medical office building located in Picton, Ontario. Its property is situated on approximately 2.5 acres of land and contains approximately 12,000 square feet of leasable space which is primarily occupied by medical tenants.",https://www.pinereit.com,,,"161 Bay Street, 27th Floor, Toronto, ON, CA",,35442657,,35442656,10000000.0,,,,,,,,,0.66,24.2,3.32,2.92,,,,,,equity,Company
PINE.U,Pine Trail Real Estate Investment Trust,0.09,0.0,0.0,TSX Venture Exchange,TSXV,CDX,,Real Estate,REITs,0,,,,3189840,3189840,19.8,0.09,,,,,,,2020-02-27 00:00:00.0,"Pine Trail REIT is a Canada based open-ended real estate investment trust. The company has acquired a medical office building located in Picton, Ontario. Its property is situated on approximately 2.","Pine Trail REIT is a Canada based open-ended real estate investment trust. The company has acquired a medical office building located in Picton, Ontario. Its property is situated on approximately 2.5 acres of land and contains approximately 12,000 square feet of leasable space which is primarily occupied by medical tenants.",https://www.pinereit.com,,,"161 Bay Street, 27th Floor, Toronto, ON, CA",,35442657,,35442656,10000000.0,,,,,,,,,0.66,24.2,3.32,2.92,,,,,,equity,Company
MCF,Pinedale Energy Ltd.,0.04,0.0,0.0,TSX Venture Exchange,TSXV,CDX,,Energy,Oil & Gas,0,,,,4498885,4498885,8.8,0.04,,,,,0.859449,0.0,,"Pinedale Energy Ltd is engaged in the identification, exploration, and development of oil and gas properties in the United States.","Pinedale Energy Ltd is engaged in the identification, exploration, and development of oil and gas properties in the United States.",http://www.pinedaleenergy.com,,+1 604 637-1337,"701 West Georgia Street, Suite 1500, Vancouver, BC, CA",,112472114,8.39,112472114,4902718.0,0.04,,0.11,0.02,0.040652,0,0.0,0.0,4.0,2.2,62.92,3.34,0.04,0.04,0.04368,,,equity,Company
PHT.P,Pinehurst Capital I Inc.,0.05,0.0,0.0,TSX Venture Exchange,TSXV,CDX,,Financial Services,Diversified Financial Services,0,,,,250000,250000,,0.05,,,,,0.002043,-0.029999999,,Pinehurst Capital I Inc is a capital pool company.,Pinehurst Capital I Inc is a capital pool company.,,,+1 416 865-0123,"20 Holly Street, Suite 300, Toronto, ON, CA",,5000000,,5000000,2000000.0,0.05,,0.06,0.02,-0.014685,0,2500.0,3100.0,1.25,,-15.34,-14.88,0.04714,0.0333,0.05403,,,equity,Company
PINH.P,Pinehurst Capital II Inc.,0.15,0.0,0.0,TSX Venture Exchange,TSXV,CDX,,Financial Services,Diversified Financial Services,0,,,,750000,750000,,0.15,,,,,1.262251,-0.029999999,,Pinehurst Capital II Inc is a capital pool company.,Pinehurst Capital II Inc is a capital pool company.,,,+1 416 865-0123,"20 Holly Street, Suite 300, Toronto, ON, CA",,5000000,,5000000,2000000.0,0.15,,0.15,0.025,-0.019385,3000,4000.0,3600.0,3.75,,-15.06,-14.62,0.08595,0.0576,0.06945,,,equity,Company
PTE,Pioneering Technology Corp.,0.085,0.0,0.0,TSX Venture Exchange,TSXV,CDX,,Industrials,Business Services,10,,,,4763549,4763549,,0.085,,,,,-1.858149,-0.029999999,,"Pioneering Technology Corp is a Canadian based company. The company is focused on designing, engineering and producing technology that protects people and their property from cooking fires.","Pioneering Technology Corp is a Canadian based company. The company is focused on designing, engineering and producing technology that protects people and their property from cooking fires. It operates in one business segment being the development, manufacture, and sale of products intended to save energy and offer consumer convenience and safety. It offers products that provide effective cooking fire prevention solutions for both the residential and commercial market. Its product portfolio includes Safe-T-element, SmartBurner, RangeMinder, and Safe-T-sensor. Its geographical coverage includes Canada & United States whereas it generates the majority of the revenue from the United States.",http://www.pioneeringtech.com,info@pioneeringtech.com,+1 905 712-2061,"220 Britannia Road East, Mississauga, ON, CA",,56041746,0.26,56041746,0.0,0.088831,,0.15,0.03,0.031806,19215,118761.0,93881.0,0.708,2.5,-33.9,-26.17,0.09333,0.1041,0.07693,,,equity,Company
PIPE,Pipestone Energy Corp.,0.57,-0.03,-5.0,TSX Venture Exchange,TSXV,CDX,,Energy,Oil & Gas,4550,0.6,0.6,0.57,108577540,108468150,,0.6,,,,,1.886514,-0.100000001,,Pipestone Energy Corp is an oil and gas exploration and production company. The company is focused on developing rich assets in the Pipestone area of Alberta.,Pipestone Energy Corp is an oil and gas exploration and production company. The company is focused on developing rich assets in the Pipestone area of Alberta.,https://www.pipestonecorp.com,,+1 587 392-8411,"888-3rd Street SW, Suite 3700, Calgary, AB, CA",22,190486911,0.64,190295000,105289516.0,0.5825,,1.75,0.3,-0.001941,49873,76882.0,64975.0,0.295,2.3,-4.86,-2.97,0.67,0.5714,0.85463,,,equity,Company
PST,Pistol Bay Mining Inc.,0.065,0.005,8.333333,TSX Venture Exchange,TSXV,CDX,,Basic Materials,Metals & Mining,721686,0.065,0.065,0.06,4441699,4389699,,0.06,,,,,3.380568,-0.019999999,,Pistol Bay Mining Inc is engaged in the exploration and development of mineral resources in Saskatchewan and Ontario.,"Pistol Bay Mining Inc is engaged in the exploration and development of mineral resources in Saskatchewan and Ontario. Its assets include the Athabasca Basin (Uranium) and Confederation Lake (Zinc, Copper). The dixie zinc-copper project covers an area of approximately 1, 000 hectares located in the Confederation Lake greenstone belt, situated approximately 35 kilometers southeast of Red Lake, Ontario. The Dixie 3 project lies within the Confederation Lake greenstone belt, which hosts various volcanogenic massive sulfide (VMS) occurrences and deposits.",http://www.pistolbaymininginc.com,dave@pistolbaymininginc.com,+1 604 369-8973,"838 West Hastings Street, Suite 700, Vancouver, BC, CA",,68333822,0.06,67533822,0.0,0.064408901,,0.065,0.01,0.024688,1163821,699666.0,857292.0,2.167,2.8,-43.18,-33.68,0.03952,0.0367,0.02408,,,equity,Company
PJX,PJX Resources Inc.,0.13,0.0,0.0,TSX Venture Exchange,TSXV,CDX,,Basic Materials,Metals & Mining,0,,,,14069159,14069159,,0.13,,,,,0.861111,-0.019999999,,PJX Resources Inc is an exploration stage company engaged in the exploration of mineral properties located in the Cranbrook area of British Columbia.,"PJX Resources Inc is an exploration stage company engaged in the exploration of mineral properties located in the Cranbrook area of British Columbia. Some of the company's properties include the Dewdney Trail Property, the Eddy Property, the Zinger Property, the Vine Property, the West Basin, the Gold Shear Property, the Parker Copper Property and the DD Property. It operates in one business segment, being the business of acquiring and exploring mineral properties in Canada.",http://www.pjxresources.com,info@pjxresources.com,+1 416 799-9205,"100 King Street West, Suite 5600, One First Canadian Place, Toronto, ON, CA",,108224294,0.04,108224294,0.0,0.13,,0.185,0.01,0.001436,11909,30235.0,39378.0,13.0,,-185.42,-148.76,0.13452,0.1422,0.12456,,,equity,Company
PKS.P,PKS Capital Corp.,0.28,0.0,0.0,TSX Venture Exchange,TSXV,CDX,,Financial Services,Diversified Financial Services,0,,,,1442001,1722001,,0.28,,,,,2.71116,-0.170000001,,PKS Capital Corp is a capital pool company.,PKS Capital Corp is a capital pool company.,,,+1 604 684-2181,"1055 West Georgia Street, Suite 2050, Vancouver, BC, CA",,5150000,,6150000,2650000.0,0.28,,0.28,0.1,0.225199,0,0.0,0.0,5.6,,-48.5,-44.59,0.28,0.28,0.19823,,,equity,Company
PXI,Planet Ventures inc.,0.04,0.0,0.0,TSX Venture Exchange,TSXV,CDX,,Financial Services,Asset Management,0,,,,8481568,8481568,,0.04,,,,,4.735012,-0.019999999,,Planet Ventures Inc is an investment company. The company invests in a portfolio of shares and other securities of public and private companies.,"Planet Ventures Inc is an investment company. The company invests in a portfolio of shares and other securities of public and private companies. It invests in businesses such as eSports, eGaming, and Sports Betting industries.",https://www.planetventuresinc.com,info@planetexploration.net,+1 604 681-0084,"750 West Pender Street, Suite 303, Vancouver, BC, CA",,212039190,0.01,212039190,0.0,0.04,,0.085,0.02,0.069237,73948,218287.0,192507.0,1.0,17.6,-0.55,-0.54,0.04429,0.048,0.04845,,,equity,Company
PLU,Plateau Energy Metals Inc.,0.31,0.0,0.0,TSX Venture Exchange,TSXV,CDX,,Energy,Other Energy Sources,25773,0.31,0.31,0.31,30652922,32520429,,0.31,,,,,1.069001,-0.059999998,,"Plateau Energy Metals Inc is an exploration stage company. The company is in the process of acquisition, and exploration and evaluation of mineral properties in Peru.","Plateau Energy Metals Inc is an exploration stage company. The company is in the process of acquisition, and exploration and evaluation of mineral properties in Peru. It is principally engaged in the exploration for uranium on its properties located in the Macusani plateau region of southeastern Peru and Falchani lithium project.",https://www.plateauenergymetals.com,PeterHooper2@aol.com,+1 416 628-9600,"141 Adelaide Street West, Suite 340, Toronto, ON, CA",,98880391,0.44,104904608,0.0,0.31,,0.4,0.16,0.029914,89631,81116.0,71204.0,-15.5,,-1470.99,-344.52,0.32238,0.2981,0.26073,,,equity,Company
PN.P,Platform 9 Capital Corp.,0.08,0.0,0.0,TSX Venture Exchange,TSXV,CDX,,Financial Services,Diversified Financial Services,0,,,,753840,753840,,0.08,,,,,4.334144,-0.009999999,,Platform 9 Capital Corp is a capital pool company.,Platform 9 Capital Corp is a capital pool company.,,,+1 416 861-1100,"47 Colborne Street, Suite 301, Toronto, ON, CA",,9423000,,9423000,4070000.0,0.08,,0.1,0.065,-0.020139,0,0.0,0.0,1.333,,-14.06,-13.52,0.08,0.08,0.0807,,,equity,Company
PGC,Plato Gold Corp.,0.03,0.0,0.0,TSX Venture Exchange,TSXV,CDX,,Basic Materials,Metals & Mining,0,,,,6234592,6234592,,0.03,,,,,1.590698,0.0,,Plato Gold Corp is a junior exploration company that is focused on exploring precious and strategic metals properties.,"Plato Gold Corp is a junior exploration company that is focused on exploring precious and strategic metals properties. The company has three regionally based projects - Good Hope Niobium project, Timmins Gold project and Lolita project.",http://www.platogold.com,,+1 416 968-0608,"1240 Bay Street, Suite 800, Toronto, ON, CA",,207819717,,207819717,0.0,0.030478,,0.05,0.015,0.091077,101775,138693.0,120440.0,3.0,47.8,-18.68,-11.06,0.03048,0.0377,0.03263,,,equity,Company
PLY,Playfair Mining Ltd.,0.13,0.0,0.0,TSX Venture Exchange,TSXV,CDX,,Basic Materials,Metals & Mining,10000,0.13,0.13,0.13,11670763,11982763,,0.13,,,,,3.276785,-0.019999999,,Playfair Mining Ltd is a mineral exploration company in Canada. The company engages in the acquisition and exploration of mineral properties in Canada and Ireland.,"Playfair Mining Ltd is a mineral exploration company in Canada. The company engages in the acquisition and exploration of mineral properties in Canada and Ireland. Its project portfolio comprises of OX Mountain project in Ireland, and Grey River Tungsten located adjacent to the Grey River on the south coast of Newfoundland and RKV project. The company is exploring for gold at its gold, copper, cobalt and nickel.",https://www.playfairmining.com,info@playfairmining.com,+1 604 687-7178,"470 Granville Street, Suite 230, Vancouver, BC, CA",,89775095,,92175095,0.0,0.13,,0.175,0.02,0.04494,47507,96679.0,253211.0,28.24,1355.1,-86.92,-52.21,0.13262,0.1348,0.06423,,,equity,Company
DEAL,Playgon Games Inc.,0.36,0.0,0.0,TSX Venture Exchange,TSXV,CDX,,Communication Services,Interactive Media,31000,0.34,0.36,0.34,64542919,63408919,,0.36,,,,,0.999538,-0.05,,Playgon Games Inc. (TSXV: DEAL)  is a technology company focused on developing and licensing digital content for the growing iGaming market.,"Playgon Games Inc. (TSXV: DEAL)  is a technology company focused on developing and licensing digital content for the growing iGaming market. The Company provides a multi-tenant gateway that allows online operators the ability to offer their customers innovative iGaming software solutions. Its current software platform includes Live Dealer Casino, E-Table games and Daily Fantasy Sports which through a seamless integration at the operator level allows customer access without having to share or compromise any sensitive customer data. As a true business to business digital content provider, the Company products are ideal turn-key solutions for online casinos, sportsbook operators, land-based operators, media groups, and big database companies.",http://playgon.com,ndemare@chasemgt.com,+1 604 685-9316,"1090 West Georgia Street, Suite 1305, Vancouver, BC, CA",,179285886,,176135886,0.0,0.352258064,,0.42,0.075,0.121545,134564,134054.0,183449.0,5.143,,189.09,-868.83,0.34643,0.3171,0.19535,,,equity,Company
PLB.P,PLB Capital Corp.,0.035,0.0,0.0,TSX Venture Exchange,TSXV,CDX,,Financial Services,Diversified Financial Services,0,,,,140000,140000,,0.035,,,,,-0.314933,-0.009999999,,PLB Capital Corp is a capital pool company. Its principal business includes identification and evaluation of assets or businesses with a view to completing a Qualifying Transaction.,PLB Capital Corp is a capital pool company. Its principal business includes identification and evaluation of assets or businesses with a view to completing a Qualifying Transaction.,,,+1 604 609-3350,"777 Hornby Street, Suite 2080, Vancouver, BC, CA",,4000000,,4000000,2000000.0,0.035,,0.11,0.02,-0.068739,0,0.0,0.0,0.7,,-8.82,-8.67,0.035,0.035,0.0567,,,equity,Company
PCML.P,POCML 5 Inc.,0.23,0.0,0.0,TSX Venture Exchange,TSXV,CDX,,Financial Services,Diversified Financial Services,0,,,,2300000,2300000,,0.23,,,,,3.247978,-0.009999999,,POCML 5 Inc is a capital pool company.,POCML 5 Inc is a capital pool company.,,,,"130 King Street West, Suite 2210, Toronto, ON, CA",,10000000,,10000000,8000000.0,0.23,,0.25,0.16,-0.039755,0,0.0,0.0,4.6,,-3.46,-3.38,0.23,0.23,0.21895,,,equity,Company
PTK,POET Technologies Inc.,0.55,-0.02,-3.508772,TSX Venture Exchange,TSXV,CDX,,Technology,Semiconductors,25600,0.57,0.57,0.55,160946650,160981025,,0.57,,,,,0.332524,-0.039999999,,"POET Technologies Inc offers integration solutions based on the POET Optical Interposer (OI), a novel platform for the seamless integration of electronic and photonic devices into a single module...","POET Technologies Inc offers integration solutions based on the POET Optical Interposer (OI), a novel platform for the seamless integration of electronic and photonic devices into a single module using advanced wafer-level manufacturing techniques and packaging methods. The company's OI eliminates costly components and labor-intensive assembly, alignment, burn-in and testing employed in conventional photonics. The cost-efficient integration scheme and scalability of the POET OI brings value to any device or system that integrates electronics and photonics, including the areas of computing, such as AI, IoT, autonomous vehicles and high-speed networking for data centers. It has operations in Allentown, PA and Singapore.",http://www.poet-technologies.com,tm@poet-technologies.com,+1 416 368-9411,"120 Eglinton Avenue East, Suite 1107, Toronto, ON, CA",17,292630271,0.31,292692771,0.0,0.554,,0.71,0.225,0.011546,293198,263256.0,231850.0,11.0,,-64.5,-41.92,0.51643,0.5483,0.47823,,,equity,Company
POND,Pond Technologies Holdings Inc.,0.285,0.02,7.54717,TSX Venture Exchange,TSXV,CDX,,Consumer Defensive,Consumer Packaged Goods,4203,0.285,0.285,0.285,7897863,7897863,,0.265,,,,,1.133121,-0.379999995,,"Pond Technologies Holdings Inc is a Canada-based company that offers an algae growing platform, which converts carbon dioxide (CO2) into algal-based commercial products.","Pond Technologies Holdings Inc is a Canada-based company that offers an algae growing platform, which converts carbon dioxide (CO2) into algal-based commercial products. Its algae growing platform converts the CO2 found in the untreated stack gas of industrial emitters into biofuels, animal feeds, and natural fertilizers. For the Nutraceutical Market, its algae-growing platform transforms food-grade CO2 into algae strains such as Chlorella, Spirulina, and Astaxanthin, all of which are used as health food additives and supplements. The company operates in three segments namely Nutraceuticals products, Technology Services, and Oil and Gas production.",https://www.pondtech.com,info@pondtechnologiesinc.com,+1 416 287-3835,"250 Shields Court, Unit 8, Markham, ON, CA",,27711797,2.29,27711797,0.0,0.284999997,,0.61,0.16,-8.1e-05,9214,12991.0,18332.0,3.562,244.2,-140.38,-69.15,0.3119,0.3524,0.3558,,,equity,Company
POOL,Pool Safe Inc.,0.04,0.0,0.0,TSX Venture Exchange,TSXV,CDX,,Consumer Cyclical,Travel & Leisure,0,,,,2541050,2880850,,0.04,,,,,0.545635,-0.009999999,,Pool Safe Inc is a Canada-based company engaged in manufacturing a product named Poolsafe.,"Pool Safe Inc is a Canada-based company engaged in manufacturing a product named Poolsafe. The PoolSafe functions as a multipurpose safe, beverage holder, and solar-powered charger for USB compatible devices including phones, cameras, and tablets.",http://www.poolsafeinc.com,tpatt@sympatico.ca,+1 416 630-2444,"401 Magnetic Drive, Unit 14, North York, ON, CA",,63526239,,72021239,0.0,0.04,,0.085,0.02,0.001663,2400,933.0,1240.0,1144.22,10987.9,-5706.01,-73.85,0.04476,0.0462,0.04983,,,equity,Company
POR,Portofino Resources Inc.,0.145,-0.005,-3.333333,TSX Venture Exchange,TSXV,CDX,,Basic Materials,Metals & Mining,163700,0.15,0.15,0.145,8568047,8192787,,0.15,,,,,2.085367,-0.029999999,,"Portofino Resources Inc is a Canada-based company, which engages in the acquisition; exploration and development of mineral property assets in the Americas.","Portofino Resources Inc is a Canada-based company, which engages in the acquisition; exploration and development of mineral property assets in the Americas. Its project includes Red Lake, Ontario in the South of Otter township and Catamarca, Argentina Lithium project.",https://www.portofinoresources.com,info@portofinoresources.com,+1 604 683-1991,"470 Granville Street, Suite 520, Vancouver, BC, CA",,59089979,,56501979,209625.0,0.147110089,,0.255,0.015,0.022549,750970,724418.0,594175.0,212.83,,-208.79,-140.8,0.1781,0.1651,0.07475,,,equity,Company
PGP,Power Group Projects Corp.,0.05,0.0,0.0,TSX Venture Exchange,TSXV,CDX,,Basic Materials,Metals & Mining,10000,0.05,0.05,0.05,793028,793029,,0.05,,,,,1.515464,-0.05,,Power Group Projects Corp is a Canadian company which is engaged in the acquisition and exploration of resource properties.,"Power Group Projects Corp is a Canadian company which is engaged in the acquisition and exploration of resource properties. The company owns an interest in Smith Cobalt Project, Canadian Cobalt Project, Ontario Cobalt Project and Little Trout Cobalt Project among others.",https://www.powergroupproject.com,info@powergroupproject.com,+1 604 290-7073,"142-1146 Pacific Boulevard, Suit 520, Vancouver, BC, CA",,15860558,,15860562,0.0,0.05,,0.11,0.025,-0.000696,19871,43857.0,41451.0,5.0,2.7,-147.11,-97.62,0.04857,0.044,0.05295,,,equity,Company
PWM,Power Metals Corp.,0.37,0.01,2.777778,TSX Venture Exchange,TSXV,CDX,,Basic Materials,Metals & Mining,13257,0.36,0.37,0.355,37861035,38749035,,0.36,,,,,0.555493,-0.009999999,,"Power Metals Corp is a Canada based company engaged in the business of acquisition, exploration and evaluation of resource properties.","Power Metals Corp is a Canada based company engaged in the business of acquisition, exploration and evaluation of resource properties. Its properties include Case Lake Property, Drumheller and Peace River, Leduc Lithium Property, Separation Lake and Gullwing Tot and Paradox Basin.",https://www.powermetalscorp.com,info@powermetalscorp.com,+1 646 684-6264,"1055 West Hastings Street, Suite 300, Vancouver, BC, CA",,102327121,,104727121,0.0,0.362608695,,0.54,0.04,0.060758,518073,290073.0,266301.0,9.25,,-19.94,-17.05,0.36619,0.3439,0.25219,,,equity,Company
