symbol,name,price,priceChange,percentChange,exchangeName,exShortName,exchangeCode,marketPlace,sector,industry,volume,openPrice,dayHigh,dayLow,MarketCap,MarketCapAllClasses,peRatio,prevClose,dividendFrequency,dividendYield,dividendAmount,dividendCurrency,beta,eps,exDividendDate,shortDescription,longDescription,website,email,phoneNumber,fullAddress,employees,shareOutStanding,totalDebtToEquity,totalSharesOutStanding,sharesESCROW,vwap,dividendPayDate,weeks52high,weeks52low,alpha,averageVolume10D,averageVolume30D,averageVolume50D,priceToBook,priceToCashFlow,returnOnEquity,returnOnAssets,day21MovingAvg,day50MovingAvg,day200MovingAvg,dividend3Years,dividend5Years,datatype,__typename
SOLR,Solar Alliance Energy Inc.,0.025,0.0,0.0,TSX Venture Exchange,TSXV,CDX,,Technology,Semiconductors,0,,,,5601505,5601505,,0.025,,,,,1.498311,0.0,,"Solar Alliance Energy Inc markets, sells and installs residential rooftop solar systems. It is mainly focused on residential, commercial and industrial solar installations.","Solar Alliance Energy Inc markets, sells and installs residential rooftop solar systems. It is mainly focused on residential, commercial and industrial solar installations. The company operates in three geographical markets - the United States and Canada. The United States contributes the majority of total revenue.",https://www.solaralliance.com,,+1 416 848-4501,"1020 - 510 Burrard Street, Unit 1, Vancouver, BC, CA",,224060179,,224060179,0.0,0.025,,0.05,0.015,0.012136,139711,200301.0,221501.0,-1.25,,27.2,-133.63,0.02833,0.0293,0.02998,,,equity,Company
SLS,Solaris Resources Inc.,3.8,0.59,18.380062,TSX Venture Exchange,TSXV,CDX,,Basic Materials,Metals & Mining,242342,3.22,3.82,3.22,336555630,0,,3.21,,,,,,,,"Solaris Resources Inc is advancing a portfolio of copper and gold assets in the Americas, which includes a high-grade resource with expansion and additional discovery potential at the Warintza copper...","Solaris Resources Inc is advancing a portfolio of copper and gold assets in the Americas, which includes a high-grade resource with expansion and additional discovery potential at the Warintza copper and gold project in Ecuador; discovery potential on the grass-roots Tamarugo project in Chile and Capricho and Paco Orco projects in Peru; exposure to US$130M spending 5-yrs through a farm-out agreement with Freeport-McMoRan on the Ricardo Project in Chile; and leverage to increasing copper prices through the 60% interest in the development-stage La Verde joint-venture project with Teck Resources in Mexico.",https://www.solarisresources.com,,+1 604 687-1717,"999 Canada Place, Suite 555, Vancouver, BC, CA",,88567271,0,0,48493911.0,3.4596058,,3.82,1.38,,183156,203497.0,208559.0,,,-5.8,-4.71,2.87905,2.29186,,,,equity,Company
SGC,Solstice Gold Corp.,0.085,0.005,6.25,TSX Venture Exchange,TSXV,CDX,,Basic Materials,Metals & Mining,58000,0.08,0.085,0.08,8457889,8457500,,0.08,,,,,2.131951,-0.009999999,,Solstice Gold Corp is a gold exploration company. Its material property is the gold project at the Kahuna Property.,"Solstice Gold Corp is a gold exploration company. Its material property is the gold project at the Kahuna Property. The Project Area is in the Northern Canadian Territory of Nunavut nestled between the settlements of Rankin Inlet and Chesterfield Inlet along the western rim of Hudson Bay. The total land package consists of around 145 contiguous claims spanning an area of approximately 166,564.1 hectares.",https://www.solsticegold.com,,+1 604 622-5040,"800 West Pender Street, Suite 1020, Vancouver, BC, CA",,99504572,,99500000,378338.0,0.080344827,,0.16,0.02,-0.014423,31068,82211.0,135340.0,0.567,,-3.35,-3.22,0.08429,0.0903,0.07103,,,equity,Company
SDC,SolidusGold Inc.,0.12,0.0,0.0,TSX Venture Exchange,TSXV,CDX,,Basic Materials,Metals & Mining,0,,,,6687824,6687824,,0.12,,,,,2.979831,0.0,,SolidusGold Inc is a Canada based company engaged in the exploration and development of precious and base metals. The company holds the interest in the Honeymoon property.,"SolidusGold Inc is a Canada based company engaged in the exploration and development of precious and base metals. The company holds the interest in the Honeymoon property. Its Honeymoon property is an early stage gold-silver-copper property located on the west side of Adams Lake, British Columbia.",http://www.solidusau.com,info@mantracapitalinc.com,,"595 Howe Street, 10th Floor, Vancouver, BC, CA",,55731865,,55731865,0.0,0.113571,,0.14,0.035,0.042436,7574,7841.0,8982.0,363.12,,158.4,-166.01,0.11905,0.1079,0.06913,,,equity,Company
SFI,Solution Financial Inc.,0.495,0.045,10.0,TSX Venture Exchange,TSXV,CDX,,Financial Services,Credit Services,500,0.495,0.495,0.495,39827072,38798413,123.8,0.45,Quarterly,0.808,0.001,CAD,0.627427,0.0,2020-08-28 00:00:00.0,"Solution Financial Inc specializes in sourcing and leasing luxury and exotic vehicles, yachts and other high value assets.","Solution Financial Inc specializes in sourcing and leasing luxury and exotic vehicles, yachts and other high value assets. The customers include new immigrants, business owners and international students.",http://www.solution.financial,sean.hodgins@solution.financial,+1 778 318-1514,"Unit 137 - 8680 Cambie Road, Richmond, BC, CA",,80458731,0.73,78380631,54081599.0,0.495,2020-09-15,0.59,0.29,0.052405,1750,6016.0,7753.0,4.125,7.8,0.19,0.1,0.45759,0.45402,0.40049,,,equity,Company
SOMA,Soma Gold Corp.,0.485,-0.105,-17.79661,TSX Venture Exchange,TSXV,CDX,,Basic Materials,Metals & Mining,24600,0.52,0.52,0.485,29096782,29096782,,0.59,,,,,5.908575,-1.67999994,,"Soma Gold Corp. is a Canada-based company engaged in-production gold mining. It specializes in low risk, low-cost gold projects in South America that have strong development potential.","Soma Gold Corp. is a Canada-based company engaged in-production gold mining. It specializes in low risk, low-cost gold projects in South America that have strong development potential. The company's project portfolio includes the El Limon Mine located in Colombia, which is a high-grade gold mine; and the Tucuma project located in Brazil, which is a gold- and copper-bearing property.",www.somagoldcorp.com,info@somagoldcorp.com,+1 604 259-0302,"970-1050 West Pender Street, Vancouver, BC, CA",,59993364,0.84,59993364,0.0,0.503333333,,1.9,0.1,0.128023,14043,27380.0,32837.0,-2.021,3.8,-135.62,-33.66,0.6231,0.5393,0.55123,,,equity,Company
SNI.PR.A,Sonor Investments Limited,5.7,0.0,0.0,TSX Venture Exchange,TSXV,CDX,,Financial Services,Asset Management,0,,,,1114920,0,,5.7,Semi-Annual,8.219,0.225,CAD,-0.203373,,2020-08-31 00:00:00.0,"Sonor Investments Ltd is a Canadian based company, engages in the business of making portfolio investments in public and private equity and fixed income securities with the objective of preserving...","Sonor Investments Ltd is a Canadian based company, engages in the business of making portfolio investments in public and private equity and fixed income securities with the objective of preserving its capital and growing it over the long term.",,,+1 416 369-1499,"130 Adelaide Street West, Suite 2120, Toronto, ON, CA",,195600,,0,0.0,5.7,2020-09-15,6.15,5.5,0.017701,0,77.0,46.0,,,,,5.475,5.475,5.69112,,,equity,Company
SNV,Sonoro Energy Ltd.,0.06,-0.005,-7.692307,TSX Venture Exchange,TSXV,CDX,,Energy,Oil & Gas,174000,0.06,0.06,0.06,6553754,6553754,,0.065,,,,,0.533836,-0.009999999,,"Sonoro Energy Ltd is engaged in exploration, development and production of oil and gas resources. The company operations include Selat Panjang, Budong Budong.","Sonoro Energy Ltd is engaged in exploration, development and production of oil and gas resources. The company operations include Selat Panjang, Budong Budong.",http://www.sonoroenergy.com,IR@sonoroenergy.com,+1 403 262-3252,"520 5th Avenue SW, Suite 900, Calgary, AB, CA",,109229230,,109229230,0.0,0.06,,0.165,0.035,0.033268,160124,127052.0,99322.0,-3.0,,84.57,-154.57,0.07119,0.0734,0.07738,,,equity,Company
SGO,Sonoro Gold Corp.,0.3,0.01,3.448276,TSX Venture Exchange,TSXV,CDX,,Basic Materials,Metals & Mining,7000,0.3,0.3,0.3,24225686,24143186,,0.29,,,,,1.788355,-0.029999999,,"Sonoro Gold Corp, formerly Sonoro Metals Corp is a Canadian mineral exploration company which is principally engaged in the acquisition, exploration, and development of exploration and evaluation...","Sonoro Gold Corp, formerly Sonoro Metals Corp is a Canadian mineral exploration company which is principally engaged in the acquisition, exploration, and development of exploration and evaluation assets. The company's exploration assets include San Marcial property and Cerro Caliche properties. The company operates through a single segment being the Exploration of mineral properties.",http://www.sonorometals.com,kenwood1960@gmail.com,+1 604 632-1764,"470 Granville Street, Suite 408, Vancouver, BC, CA",,80752285,7.03,80477285,0.0,0.3,,0.34,0.07,0.049746,89387,136943.0,127330.0,30.0,668.5,-1000.61,-71.12,0.3,0.2557,0.16315,,,equity,Company
STS,South Star Mining Corp.,0.05,0.0,0.0,TSX Venture Exchange,TSXV,CDX,,Basic Materials,Metals & Mining,10000,0.05,0.05,0.05,2145272,2145272,,0.05,,,,,-0.391073,-0.029999999,,South Star Mining Corp is focused on the selective acquisition and development of near-term mine production projects in Brazil to maximize shareholder value.,"South Star Mining Corp is focused on the selective acquisition and development of near-term mine production projects in Brazil to maximize shareholder value. The Santa Cruz Graphite Project is located in Southern Bahia in the graphite producing region. The Project has at surface mineralization in friable materials, and successful large-scale pilot plant testing. The results of the testing shows approximately 65% of Cg concentrate is +80 mesh with good recoveries.",https://www.southstarmining.ca,cathy@chfir.com,+1 778 773-4560,"750 West Pender Street, Suite 1200, Vancouver, BC, CA",,42905430,0.05,42905430,0.0,0.05,,0.075,0.025,0.066995,4700,6300.0,13764.0,0.385,73.8,-19.8,-19.01,0.05476,0.0496,0.04355,,,equity,Company
SA,Southern Arc Minerals Inc.,0.78,0.0,0.0,TSX Venture Exchange,TSXV,CDX,,Basic Materials,Metals & Mining,0,,,,15229201,14893801,8.7,0.78,,,,,0.741629,0.090000003,,Southern Arc Minerals Inc is a Canadian-based mineral exploration company.,Southern Arc Minerals Inc is a Canadian-based mineral exploration company. The company is focused on creating value through project generation and strategic investments in mineral resource companies with a focus on gold and copper-gold. Southern Arc Minerals conducts its business as a single operating segment. The company's exploration properties include West Lombok in Indonesia.,http://www.southernarcminerals.com,info@southernarcminerals.com,+1 778 725-1490,"669 Howe Street, Suite 650, Vancouver, BC, CA",,19524616,0.04,19094616,0.0,0.74125,,0.8,0.24,0.027281,9649,22479.0,16129.0,1.2,,0.08,0.07,0.68429,0.5518,0.41938,,,equity,Company
SMP,Southern Empire Resources Corp.,0.65,-0.07,-9.722222,TSX Venture Exchange,TSXV,CDX,,Basic Materials,Metals & Mining,207222,0.72,0.72,0.62,33089420,33089420,,0.72,,,,,-30.06851,-0.05,,Southern Empire Resources Corp is a Canadian mining exploration company focused on expanding and developing known high-grade oxide gold deposits at its two properties in the southwestern USA namely...,Southern Empire Resources Corp is a Canadian mining exploration company focused on expanding and developing known high-grade oxide gold deposits at its two properties in the southwestern USA namely Oro Cruz and Eastgate.,https://www.smp.gold,,+1 306 281-9104,"789 West Pender Street, Suite 420, Vancouver, BC, CA",,50906800,,50906800,29646941.0,0.684083124,,1.45,0.4,0.896908,75149,89426.0,121346.0,2.955,,-13.02,-12.68,0.6781,0.829,,,,equity,Company
SOU,Southern Energy Corp.,0.025,0.0,0.0,TSX Venture Exchange,TSXV,CDX,,Energy,Oil & Gas,26000,0.02,0.025,0.02,5594257,5519257,,0.025,,,,,1.297959,-0.100000001,,Southern Energy Corp is an oil and gas exploration and production company. It is developing conventional natural gas and light oil resources in the Southeast Gulf States of Mississippi and Alabama.,"Southern Energy Corp is an oil and gas exploration and production company. It is developing conventional natural gas and light oil resources in the Southeast Gulf States of Mississippi and Alabama. The company generates revenue from the sale of crude oil, and natural gas.",https://www.southernenergy.ca,info@southernenergy.ca,+1 587 287-5400,"333 - 7th Avenue SW, Suite 2400, Calgary, AB, CA",20,223770279,,220770279,0.0,0.020192307,,0.06,0.005,0.036786,25439,46919.0,75401.0,5.9,1.2,-223.7,-41.29,0.02548,0.0243,0.02396,,,equity,Company
SSV,Southern Silver Exploration Corp.,0.68,0.03,4.615385,TSX Venture Exchange,TSXV,CDX,,Basic Materials,Metals & Mining,96739,0.66,0.68,0.65,97557046,96051866,,0.65,,,,,1.685234,-0.019999999,,"Southern Silver Exploration Corp is a Canadian company engaged in acquisition, exploration, and development of natural resource properties for enhancement of value and disposition according to sales...","Southern Silver Exploration Corp is a Canadian company engaged in acquisition, exploration, and development of natural resource properties for enhancement of value and disposition according to sales agreements or development by way of third-party option or joint venture agreements. Its properties include Cerro Las Minitas and Oro. The Cerro Las Minitas property is a silver- lead-zinc property, which is located in the northeast of the city of Durango in Durango State, Mexico. The Oro property is a gold-silver-copper- lead-zinc property, which is located in the southwest of the Silver City porphyry copper district.",https://www.southernsilverexploration.com,ir@mnxltd.com,+1 604 684-9384,"1199 West Hastings Street, Suite 1100, Vancouver, BC, CA",,143466243,,141252743,0.0,0.668429319,,0.69,0.06,0.082084,447339,450627.0,644097.0,11.333,,-37.31,-35.54,0.55024,0.437,0.24648,,,equity,Company
SQG,Spackman Equities Group Inc.,0.01,0.0,0.0,TSX Venture Exchange,TSXV,CDX,,Financial Services,Asset Management,156000,0.015,0.015,0.01,1489002,1489002,,0.01,,,,,0.787832,-0.019999999,,Spackman Equities Group Inc is engaged in the business of identifying and investing in or acquiring small/medium-sized growth companies.,"Spackman Equities Group Inc is engaged in the business of identifying and investing in or acquiring small/medium-sized growth companies. The company focuses on investing in acquiring growth companies in Asia, principally in the Republic of Korea at attractive valuations, building a diversified portfolio of such growth companies and, delivering the collective value derived from the performance of these businesses to the shareholders.",https://www.spackmanequitiesgroup.com,,+1 416 304-1231,"40 King Street West, Scotia Plaza, Suite 2502, Toronto, ON, CA",,148900183,0.57,148900183,0.0,0.010032051,,0.025,0.005,0.012813,158320,287189.0,186354.0,1.0,1.4,-95.97,-71.22,0.01286,0.0149,0.01348,,,equity,Company
SPA,Spanish Mountain Gold Ltd.,0.47,-0.015,-3.092783,TSX Venture Exchange,TSXV,CDX,,Basic Materials,Metals & Mining,306542,0.49,0.49,0.47,147798261,144382771,,0.485,,,,,3.087848,0.0,,"Spanish Mountain Gold Ltd is an exploration stage resource company. The Spanish Mountain gold deposit is a bulk-tonnage, gold system of finely disseminated gold.","Spanish Mountain Gold Ltd is an exploration stage resource company. The Spanish Mountain gold deposit is a bulk-tonnage, gold system of finely disseminated gold. In terms of revenue, the company does not generate any revenue and depends upon equity financing. It has one operating segment being Mineral Exploration, and all of its long-term assets are located in Canada.",https://www.spanishmountaingold.com,info@spanishmountaingold.com,+1 604 601-3651,"1095 West Pender Street, Suite 1120, Vancouver, BC, CA",,314464384,0,307197384,0.0,0.475387788,,0.77,0.05,0.087035,763317,1131907.0,1714838.0,1.88,16.1,-0.97,-0.95,0.53786,0.4555,0.18305,,,equity,Company
SAY,Sparta Capital Ltd.,0.045,0.0,0.0,TSX Venture Exchange,TSXV,CDX,,Industrials,Industrial Products,502130,0.045,0.045,0.045,8651930,8426930,,0.045,,,,,1.397239,-0.009999999,,"Sparta Capital Ltd is a Canada based company focused on product development, manufacturing, distribution, sales and service across a range of complementary products.","Sparta Capital Ltd is a Canada based company focused on product development, manufacturing, distribution, sales and service across a range of complementary products. The company business segments include Capturing lost waste energy, converting existing waste for other uses and into new consumable forms and optimizing energy efficiencies.",http://www.spartacapital.com,pquattro@spartacapital.com,+1 587 318-3408,"390 Bay Street, Suite 1202, Toronto, ON, CA",,192265090,,187265090,0.0,0.045,,0.125,0.01,0.034514,758482,1527315.0,961465.0,39.81,214.3,154.83,-29.74,0.05167,0.0389,0.03095,,,equity,Company
SDE,Spartan Delta Corp.,2.54,-0.01,-0.392157,TSX Venture Exchange,TSXV,CDX,,Energy,Oil & Gas,8800,2.57,2.57,2.54,147588014,147588014,3,2.55,,,,,-0.252266,1.00999999,,"Spartan Delta Corp is an oil and gas exploration and production company. It is engaged in the exploration, development, and production of petroleum and natural gas properties in Alberta.","Spartan Delta Corp is an oil and gas exploration and production company. It is engaged in the exploration, development, and production of petroleum and natural gas properties in Alberta. The company operates and focuses its activities on Peace River Arch and Central Alberta.",https://www.spartandeltacorp.com,info@returnenergyinc.com,+1 403 265-8011,"202, 1201 - 5th Street S.W., Calgary, AB, CA",12,58105517,0.59,58105517,0.0,2.55193181,,3.9,2,0.055746,57353,65608.0,48915.0,1.129,1036.9,62.96,23.84,2.84905,2.841,,,,equity,Company
SRI,Sparton Resources Inc.,0.055,0.0,0.0,TSX Venture Exchange,TSXV,CDX,,Basic Materials,Metals & Mining,47500,0.055,0.055,0.055,7659076,7518799,,0.055,,,,,0.829895,0.0,,Sparton Resources Inc is an exploration and development stage company and has interests in exploration and evaluation properties in Canada and China.,Sparton Resources Inc is an exploration and development stage company and has interests in exploration and evaluation properties in Canada and China. The company focuses on financing for its Vanadium project in China and evaluating other opportunities related to the energy storage industry. It generates revenue from contract drilling services. The company other properties include Bruell Gold Property in Quebec.,http://www.spartonres.ca,info@spartonres.ca,+1 647 344-7734,"82 Richmond Street East, Toronto, ON, CA",,139255923,1.07,136705422,0.0,0.055,,0.07,0.015,0.084196,143960,121045.0,197564.0,12.93,1133.8,-18.55,-6.75,0.0569,0.055,0.03273,,,equity,Company
SSA,Spectra Products Inc.,0.04,0.0,0.0,TSX Venture Exchange,TSXV,CDX,,Consumer Cyclical,Vehicles & Parts,0,,,,3084399,3084399,4.3,0.04,,,,,0.40372,0.009999999,,Spectra Products Inc is a company engaged in manufacturing and supplying safety and productivity enhancement products to the bus and truck transportation industry.,"Spectra Products Inc is a company engaged in manufacturing and supplying safety and productivity enhancement products to the bus and truck transportation industry. The operating segment of the company is Bus and Truck Transportation Safety Equipment. It manufactures and markets brake and wheel-end monitoring equipment as an after-market product through transportation dealers, distributors and direct sales to fleet operators. Geographically, it generates majority revenue from Canada and also has a presence in China and the United States.",https://www.spectraproducts.ca,info@spectrainc.ca,+1 416 252-2355,"41 Horner Avenue, Unit 2, Etobicoke, Toronto, ON, CA",,77109971,0.17,77109971,0.0,0.04,,0.08,0.025,0.033299,700,20218.0,15697.0,2.0,10.2,90.93,69.46,0.04,0.0394,0.04213,,,equity,Company
SEV,Spectra7 Microsystems Inc.,0.025,0.005,25.0,TSX Venture Exchange,TSXV,CDX,,Technology,Semiconductors,145500,0.02,0.025,0.02,12768295,14344468,,0.02,,,,,2.961593,-0.039999999,,"Spectra7 Microsystems Inc manufactures semiconductor, targeting growth markets in virtual reality, augmented reality, data centers, and consumer connectivity.","Spectra7 Microsystems Inc manufactures semiconductor, targeting growth markets in virtual reality, augmented reality, data centers, and consumer connectivity. The company is a consumer connectivity company delivering bandwidth, speed and resolution to enable industrial design for consumer electronics manufacturers in Virtual Reality (VR), Augmented Reality (AR), Wearable Computing, Data Centers and Ultra-HD 4K/8K Displays. It operates in one operating segment, semiconductors.",http://www.spectra7.com,pr@spectra7.com,+1 669 284-3170,"181 Bay Street, Suite 1800, Toronto, ON, CA",40,510731783,,573778687,0.0,0.021034482,,0.045,0.005,-0.03229,235058,203061.0,180709.0,-0.833,,78.67,-358.09,0.02143,0.0218,0.02066,,,equity,Company
SOO.P,Spectre Capital Corp.,0.4,0.0,0.0,TSX Venture Exchange,TSXV,CDX,,Financial Services,Diversified Financial Services,0,,,,2864001,2864001,,0.4,,,,,-0.230366,-0.289999991,,Spectre Capital Corp is a capital pool company.,Spectre Capital Corp is a capital pool company.,,,+1 604 602-0001,"409 Granville Street, Suite 1000, Vancouver, BC, CA",,7160001,,7160001,3750001.0,0.4,,0.4,0.09,0.359999,1350,5400.0,5740.0,8.0,,-36.42,-35.39,0.35262,0.2793,,,,equity,Company
SFX,Sphinx Resources Ltd.,0.02,0.0,0.0,TSX Venture Exchange,TSXV,CDX,,Basic Materials,Metals & Mining,0,,,,2575186,2575186,,0.02,,,,,0.931704,-0.009999999,,"Sphinx Resources Ltd is engaged in acquisition, exploration, and development of mineral projects.","Sphinx Resources Ltd is engaged in acquisition, exploration, and development of mineral projects. Its strategy is to generate or acquire quality projects with social acceptability, low-cost exploration by ensuring year-round ground access, and a focus on precious metals and high-grade zinc. Some of the projects of the company comprise Cheechoo-Eleonore Trend, Calumet-Sud, GPD, Chemin Troilus and many more.",http://www.sphinxresources.ca,info@sphinxresources.ca,+1 514 842-6650,"1000, De La Gauchetiere West, Suite 2100, Montreal, QC, CA",,128759261,,128759261,0.0,0.02,,0.035,0.01,0.020544,350872,248826.0,484903.0,8.04,10,-274.53,-120.39,0.02286,0.0228,0.01835,,,equity,Company
SBTC.P,Spirit Banner II Capital Corp.,0.1,0.0,0.0,TSX Venture Exchange,TSXV,CDX,,Financial Services,Diversified Financial Services,0,,,,1161500,1161500,,0.1,,,,,-2.131177,-0.029999999,,Spirit Banner II Capital Corp is a Capital pool company.,Spirit Banner II Capital Corp is a Capital pool company.,,,+1 647 951-6508,"90 Adelaide Street West, Suite 400, Toronto, ON, CA",,11615000,,11615000,6600000.0,0.1,,0.15,0.04,0.093913,5000,3567.0,3000.0,2.5,,-22.11,-21.6,0.1,0.088,0.07283,,,equity,Company
SPS.A,Sportscene Group Inc.,3.15,0.0,0.0,TSX Venture Exchange,TSXV,CDX,,Consumer Cyclical,Restaurants,200,3.15,3.15,3.15,26925526,26926200,,3.15,Semi-Annual,9.524,0.15,CAD,1.175968,-0.419999986,2020-01-30 00:00:00.0,Sportscene Group Inc operates a chain of sports entertainment-themed resto-bars in Quebec. The company's operations are organized into three operating segments.,"Sportscene Group Inc operates a chain of sports entertainment-themed resto-bars in Quebec. The company's operations are organized into three operating segments. The Restaurant segment consists of corporate and joint venture restaurants. The Franchising segment is dedicated to franchise development and services to restaurants, such as construction and technological support. The Other Activities segment includes sales of branded products in grocery stores, event catering, sports complex operation and the sale of broadcasting rights.",https://www.cage.ca,sports@cage.ca,+1 450 645-1068,"1180 Place Nobel, Suite 102, Boucherville, QC, CA",,8547786,0.65,8548000,0.0,3.15,2020-02-19,7.25,2.9,0.00882,137,247.0,283.0,0.827,2.4,-9.63,-3.65,3.39095,3.491,4.80459,,,equity,Company
SHL,Spruce Ridge Resources Ltd.,0.075,0.005,7.142857,TSX Venture Exchange,TSXV,CDX,,Basic Materials,Metals & Mining,20000,0.075,0.075,0.075,10072397,8486897,,0.07,,,,,2.885338,0.0,,Spruce Ridge Resources Ltd is an exploration-stage company that is in the process of exploring its mineral properties located in Canada.,"Spruce Ridge Resources Ltd is an exploration-stage company that is in the process of exploring its mineral properties located in Canada. The company's projects include Great Burnt Project in Central Newfoundland, Viking/Kramer Property in Western Newfoundland, Nora Lake Property in Ontario, and Crawford VMS property in Northern Ontario.",http://www.spruceridgeresources.com,,+1 519 822-5904,"7735 Leslie Road West, Puslinch, ON, CA",,134298622,0,113158622,0.0,0.075,,0.15,0.025,0.074866,125370,196021.0,382674.0,7.5,34.9,133.64,124.47,0.08095,0.0774,0.06123,,,equity,Company
SPDR,Spyder Cannabis Inc.,0.04,0.0,0.0,TSX Venture Exchange,TSXV,CDX,,Financial Services,Asset Management,5720,0.035,0.04,0.035,1883648,1883648,,0.04,,,,,2.586472,-0.07,,"Founded in 2014 Spyder is an established chain of three high-end vape stores in Ontario, with stores located in Woodbridge, Scarborough and Burlington.","Founded in 2014 Spyder is an established chain of three high-end vape stores in Ontario, with stores located in Woodbridge, Scarborough and Burlington. The Spyder brand is defined by its high-quality proprietary line of e-juice, liquids and exclusive retail deals, dispensed in uniquely designed stores creating the optimal customer experience. Spyder is building off this leading retail, distribution and branding eCig and vapes company and is pursuing expansion into the legal cannabis market. Spyder has developed a scalable retail model with aggressive expansion plan to create a significant retail footprint with targeted and disciplined retail distribution strategy focusing on Canadian locations in high traffic peripheral areas.",,,+1 416 222-5555,"312 Meridian Road NE, Unit B/C, Calgary, AB, CA",,47091177,,47091177,14982737.0,0.037,,0.085,0.015,0.042409,6885,24525.0,41827.0,-4.0,32.4,-194.56,-133.16,0.03857,0.0436,0.04043,,,equity,Company
SQD,SQI Diagnostics Inc.,0.26,0.005,1.960784,TSX Venture Exchange,TSXV,CDX,,Healthcare,Medical Diagnostics & Research,77390,0.25,0.26,0.25,79557830,79507130,,0.255,,,,,0.445322,-0.039999999,,SQI Diagnostics Inc is a Canada based diagnostics company. It is engaged in developing and commercializing proprietary technologies and products for multiplexing diagnostics.,"SQI Diagnostics Inc is a Canada based diagnostics company. It is engaged in developing and commercializing proprietary technologies and products for multiplexing diagnostics. The company develops multiplexed tests and automated systems for customers to measure biomarkers in blood or other common sample types. It offers solutions to the testing needs of three markets namely, Pharmaceutical and Biotechnology drug development, Human diagnostic testing, and Animal health diagnostic testing. Its multiplexed products and services include detecting and quantifying proteins, antibodies, and DNA. The company principally operates in the geographic regions of North America and Europe, of which the majority of the revenue is derived from Europe.",http://www.sqidiagnostics.com,amorris@sqidiagnostics.com,+1 416 674-9500,"36 Meteor Drive, Toronto, ON, CA",42,305991652,1.43,305796652,0.0,0.253214285,,0.29,0.05,0.004753,161473,191231.0,130910.0,26.0,,-579.86,-114.95,0.24476,0.1998,0.1342,,,equity,Company
SRG,SRG Mining Inc.,0.49,0.0,0.0,TSX Venture Exchange,TSXV,CDX,,Basic Materials,Metals & Mining,9700,0.51,0.51,0.49,39114620,39114620,,0.49,,,,,1.739411,-0.090000003,,SRG Mining Inc is a mineral exploration and development company with activities in Africa.,SRG Mining Inc is a mineral exploration and development company with activities in Africa. The company operates in one reportable business segment; being the Exploration and Evaluation of Mineral Properties. It has one project currently under evaluation which is named Lola Graphite.,http://www.srgmining.com,ugo.landry.tolszczuk@srgmining.com,+1 514 512-1320,"1320 Graham Boulevard, Suite/Bureau 132, Mont-Royal, QC, CA",35,79825755,,79825755,7397477.0,0.491052631,,1,0.22,0.115219,17230,21546.0,23990.0,-24.5,10.2,552.74,-302.11,0.5081,0.59,0.54555,,,equity,Company
SRC,Stakeholder Gold Corp.,0.295,0.0,0.0,TSX Venture Exchange,TSXV,CDX,,Basic Materials,Metals & Mining,0,,,,1932828,1932828,,0.295,,,,,0.18796,-0.319999992,,Stakeholder Gold Corp is a junior mineral exploration company.,"Stakeholder Gold Corp is a junior mineral exploration company. Principally, it is engaged in the identification, acquisition, and exploration of properties for the mining of precious and base metals in Canada. The company's project consist of Ballarat gold project which is located approximately 120 kilometres southeast of Dawson city in the White gold district of the Yukon territory.",https://www.stakeholdergold.com,ccarmichael@crisinc.ca,+1 416 548-9748,"25 Adelaide Street East, Suite 1612, Toronto, ON, CA",,6551958,,6551957,0.0,0.296667,,0.6,0.16,0.059265,13821,15566.0,13755.0,-9.833,,323,-922.75,0.33476,0.3814,0.28835,,,equity,Company
SDI,Stampede Drilling Inc.,0.085,0.005,6.25,TSX Venture Exchange,TSXV,CDX,,Energy,Oil & Gas,5000,0.085,0.085,0.085,11223877,11223910,,0.08,,,,,1.601162,-0.009999999,,"Stampede Drilling Inc, formerly MATRRIX Energy Technologies Inc is a Canada-based company that offers oilfield services to the oil and natural gas industry in the Western Canadian Sedimentary Basin...","Stampede Drilling Inc, formerly MATRRIX Energy Technologies Inc is a Canada-based company that offers oilfield services to the oil and natural gas industry in the Western Canadian Sedimentary Basin (WCSB). It is engaged in the business of providing Contract drilling services.",http://www.stampededrilling.com,info@stampededrilling.com,+1 403 984-5042,"250 - 6th Avenue SW, Suite 2200, Bow Valley Square IV, Calgary, AB, CA",211,132045605,0.28,132046000,0.0,0.085,,0.25,0.055,0.001851,13035,14680.0,11572.0,0.315,5.5,-4.37,-3.38,0.08762,0.0869,0.12778,,,equity,Company
STMP,Stamper Oil & Gas Corp.,0.01,0.0,0.0,TSX Venture Exchange,TSXV,CDX,,Energy,Oil & Gas,0,,,,545991,545991,1.5,0.01,,,,,4.370514,0.009999999,,Stamper Oil & Gas Corp is a Canada-based exploration-stage company.,Stamper Oil & Gas Corp is a Canada-based exploration-stage company. Its primary focus is on international oil and gas; late-stage exploration and development/production projects and secondarily on mineral resources. The company is currently evaluating international oil and gas exploration and development opportunities.,http://www.stamperoilandgas.com,tmi@trivalence.com,+1 604 341-1531,"310-221 West Esplanade, North Vancouver, Vancouver, BC, CA",,54599022,,54599022,0.0,0.01,,0.02,0.005,-0.062012,1758,6080.0,20454.0,-0.5,,-8.71,469.88,0.0119,0.0119,0.01103,,,equity,Company
