symbol,name,price,priceChange,percentChange,exchangeName,exShortName,exchangeCode,marketPlace,sector,industry,volume,openPrice,dayHigh,dayLow,MarketCap,MarketCapAllClasses,peRatio,prevClose,dividendFrequency,dividendYield,dividendAmount,dividendCurrency,beta,eps,exDividendDate,shortDescription,longDescription,website,email,phoneNumber,fullAddress,employees,shareOutStanding,totalDebtToEquity,totalSharesOutStanding,sharesESCROW,vwap,dividendPayDate,weeks52high,weeks52low,alpha,averageVolume10D,averageVolume30D,averageVolume50D,priceToBook,priceToCashFlow,returnOnEquity,returnOnAssets,day21MovingAvg,day50MovingAvg,day200MovingAvg,dividend3Years,dividend5Years,datatype,__typename
PGP,Power Group Projects Corp.,0.04,0.0,0.0,TSX Venture Exchange,TSXV,CDX,,Basic Materials,Metals & Mining,0,,,,634423,634423,,0.04,,,,,1.51388,-0.05,,Power Group Projects Corp is a Canadian company which is engaged in the acquisition and exploration of resource properties.,"Power Group Projects Corp is a Canadian company which is engaged in the acquisition and exploration of resource properties. The company owns an interest in Smith Cobalt Project, Canadian Cobalt Project, Ontario Cobalt Project and Little Trout Cobalt Project among others.",https://www.powergroupproject.com,info@powergroupproject.com,+1 604 290-7073,"142-1146 Pacific Boulevard, Suit 520, Vancouver, BC, CA",,15860558,,15860562,0.0,0.04,,0.1,0.025,-0.001094,11050,15202.0,30522.0,4.0,2.7,-145.17,-88.33,0.0431,0.0446,0.04993,,,equity,Company
PWM,Power Metals Corp.,0.335,-0.01,-2.898551,TSX Venture Exchange,TSXV,CDX,,Basic Materials,Metals & Mining,41638,0.345,0.345,0.33,34279586,35083586,,0.345,,,,,0.635527,-0.009999999,,"Power Metals Corp is a Canada based company engaged in the business of acquisition, exploration and evaluation of resource properties.","Power Metals Corp is a Canada based company engaged in the business of acquisition, exploration and evaluation of resource properties. Its properties include Case Lake Property, Drumheller and Peace River, Leduc Lithium Property, Separation Lake and Gullwing Tot and Paradox Basin.",https://www.powermetalscorp.com,info@powermetalscorp.com,+1 646 684-6264,"1055 West Hastings Street, Suite 300, Vancouver, BC, CA",,102327121,,104727121,0.0,0.334207317,,0.54,0.04,0.056843,120855,264755.0,224666.0,8.375,,-19.91,-17.02,0.34643,0.3466,0.27979,,,equity,Company
PBX,Powerband Solutions Inc.,0.205,-0.005,-2.380952,TSX Venture Exchange,TSXV,CDX,,Technology,Software,3250,0.21,0.21,0.205,23196855,23196855,,0.21,,,,,2.670559,-0.150000005,,PowerBand Solutions Inc is a technology provider.,"PowerBand Solutions Inc is a technology provider. It has developed a powerful suite of cloud-based Auction and Finance Portal software tools that deliver increased sales, efficiencies and profitability to its customers. The company provides various solutions such as LiveNet, Marketplace Auction, Dynamic Appraisal, and Market Intelligence. The LiveNet Auction Portal allows Dealers to create an instant, online auction that launches a used vehicle to a vast network of the industry's top used vehicle buyers. Appraisal System is customizable to meet the respective compliance requirements. Marketplace Auction allows dealers, dealer groups, rental, and leasing companies to load a used vehicle on the site, and Market Intelligence provides automotive dealerships with retail market price valuations.",https://www.powerbandsolutions.com,,+1 866 768-7653,"3385 Harvester Road, Suite 225, Burlington, ON, CA",,113155388,4.68,113155388,19565800.0,0.206,,0.32,0.055,0.338524,112000,111430.0,107277.0,10.25,,-388.75,-105.69,0.20762,0.2159,0.1855,,,equity,Company
PPX,PPX Mining Corp.,0.055,0.0,0.0,TSX Venture Exchange,TSXV,CDX,,Basic Materials,Metals & Mining,0,,,,27197388,27577872,,0.055,,,,,0.866594,-0.009999999,,"PPX Mining Corp is a Canadian company. It is in the business of acquiring, exploring and evaluating mineral properties in areas which is relatively high potential for mining success.","PPX Mining Corp is a Canadian company. It is in the business of acquiring, exploring and evaluating mineral properties in areas which is relatively high potential for mining success. The company is also involved in developing or joint venturing of mineral properties or disposing these properties when the evaluation is completed. It mainly focuses on mining activities which is on a long-term basis. The company is in the process of exploring mineral properties in Peru. It owns a gold and silver project, Igor which is located in the Northern Peru gold belt.",https://www.ppxmining.com,info@ppxmining.com,+1 604 639-3880,"880-580 Hornby Street, Vancouver, BC, CA",,494497947,12.94,501415848,0.0,0.055,,0.095,0.04,0.004,52200,48539.0,58574.0,40.05,,-190.11,-24.84,0.05452,0.0588,0.05338,,,equity,Company
PRG,Precipitate Gold Corp.,0.235,-0.015,-6.0,TSX Venture Exchange,TSXV,CDX,,Basic Materials,Metals & Mining,158000,0.24,0.24,0.23,24988263,24851493,42.7,0.25,,,,,0.64127,0.009999999,,Precipitate Gold Corp is a Canadian resource company. Its principal activity is the acquisition and exploration of mineral properties in Canada and the Dominican Republic.,"Precipitate Gold Corp is a Canadian resource company. Its principal activity is the acquisition and exploration of mineral properties in Canada and the Dominican Republic. The company's projects include Juan de Herrera Project, Pueblo Grande Project, and others. Its operating segments include Canada, the Dominican Republic, and Mexico.",https://www.precipitategold.com,,+1 604 558-0335,"800 West Pender Street, Suite 1430, Vancouver, BC, CA",,106333031,,105751031,0.0,0.235301587,,0.405,0.05,0.051883,100510,101599.0,139962.0,5.875,,-38.91,-38.52,0.2781,0.2966,0.20963,,,equity,Company
PAI,Predictiv AI Inc.,0.29,-0.01,-3.333333,TSX Venture Exchange,TSXV,CDX,,Technology,Software,573311,0.29,0.29,0.27,19604102,17790283,,0.3,,,,,7.005534,-0.07,,"Predictiv AI Inc is a technology company which helps businesses and organizations make smarter decisions using artificial intelligence, deep machine learning and data science techniques.","Predictiv AI Inc is a technology company which helps businesses and organizations make smarter decisions using artificial intelligence, deep machine learning and data science techniques. The company operates through two divisions namely, Weather Telematics and AI Labs.",https://www.predictiv.ai,mlende@predicitiv.ai,416 792-9088,"151 Bloor Street West, Suite 703, Toronto, ON, CA",,67600350,0.76,61345803,2727273.0,0.281001749,,0.44,0.0275,0.08236,925100,1162366.0,903613.0,73.3,,-401.1,-192.85,0.27071,0.2093,0.17587,,,equity,Company
PDH,Premier Diversified Holdings Inc.,0.015,0.0,0.0,TSX Venture Exchange,TSXV,CDX,,Financial Services,Asset Management,0,,,,2454526,2570026,,0.015,,,,,7.253158,-0.009999999,,"Premier Diversified Holdings Inc is an investment issuer. The business activity of the company is operated through Investments, and Operation of diagnostic and MRI centers.","Premier Diversified Holdings Inc is an investment issuer. The business activity of the company is operated through Investments, and Operation of diagnostic and MRI centers. The Company is engaged in evaluating investment and acquisition opportunities of public and private entities, and their assets. Its services include acquisitions, funding, turnarounds and execution. Further, it has a PET-CT diagnostic scanning center in Burnaby, British Columbia, and a MRI diagnostic scanning facility in Beijing. Geographically it has business presence across the region of Canada, China and Bermuda.",http://www.pdh-inc.com,nchin@pdh-inc.com,+1 604 678-9115,"3185 Willingdon Green, Suite 301, Burnaby, BC, CA",,163635050,,171335050,0.0,0.015,,0.04,0.005,0.077423,2500,19900.0,26327.0,3.75,,-94.14,-81.8,0.01476,0.0147,0.01525,,,equity,Company
PHA,Premier Health of America Inc.,0.66,-0.06,-8.333333,TSX Venture Exchange,TSXV,CDX,,Healthcare,Healthcare Providers & Services,29500,0.68,0.68,0.66,25709477,25395977,,0.72,,,,,0.385927,-0.100000001,,"Premier Health Of America Inc is a Canadian Healthtech company that provides a comprehensive range of staffing and outsourced services solutions for healthcare needs to governments, corporations, and...","Premier Health Of America Inc is a Canadian Healthtech company that provides a comprehensive range of staffing and outsourced services solutions for healthcare needs to governments, corporations, and individuals. The company uses its proprietary PSweb platform to lead the healthcare services sector digital transformation to provide patients with faster, cheaper and more accessible care services.",http://www.premierhealth.ca,,+1 514 397-6946,"1-1114 boul. Cure-Labelle, Blainville, QC, CA",,38953753,0.46,38478753,30253325.0,0.661355932,,0.75,0.25,0.189434,23307,18091.0,25129.0,6.6,,-12.53,-7.14,0.65381,0.5491,0.44261,,,equity,Company
PRYM,Prime Mining Corp.,1.63,0.05,3.164557,TSX Venture Exchange,TSXV,CDX,,Basic Materials,Metals & Mining,328851,1.6,1.69,1.5,138399493,136627955,,1.58,,,,,1.172419,-0.239999994,,"Prime Mining Corp is engaged in the acquisition, exploration, and development of mineral resource properties, primarily targeting high-value and specialty metals.","Prime Mining Corp is engaged in the acquisition, exploration, and development of mineral resource properties, primarily targeting high-value and specialty metals. The company's projects include Los Reyes; Magenta and others.",https://www.primeminingcorp.ca,info@primeminingcorp.ca,+1 604 428-6128,"1030 West Georgia Street, Suite 1507, Vancouver, BC, CA",,84907664,0.01,83820831,0.0,1.62425177,,2.17,0.25,0.126531,506669,365565.0,369548.0,7.087,,-105.13,-93.54,1.72714,1.8356,0.9834,,,equity,Company
PRS,Prism Resources Inc.,0.04,0.01,33.333332,TSX Venture Exchange,TSXV,CDX,,Basic Materials,Metals & Mining,52000,0.04,0.04,0.04,2077816,2077816,,0.03,,,,,1.741327,-0.009999999,,Prism Resources Inc primarily operates in the acquisition and exploration of mineral properties.,"Prism Resources Inc primarily operates in the acquisition and exploration of mineral properties. Its project includes The Huampar Project is located approximately 80 km NE from Lima Peru, in the southern portion of the Central Peruvian Polymetallic Belt. Geographically, the company operates in Peru and Canada.",http://www.prismresourcesinc.com,info@prismresourcesinc.com,+1 604 803-4883,"3540 West 41st Avenue, Suite 214, Vancouver, BC, CA",,51945393,,51945393,0.0,0.04,,0.04,0.01,0.027864,5200,1733.0,1087.0,-1.0,,35.85,-658.08,0.03048,0.0302,0.02418,,,equity,Company
PRB,Probe Metals Inc.,1.51,-0.03,-1.948052,TSX Venture Exchange,TSXV,CDX,,Basic Materials,Metals & Mining,12952,1.53,1.53,1.51,189954055,189954055,,1.54,,,,,2.023592,-0.079999998,,"Probe Metals Inc is a metal exploration company. The company is engaged in acquisition, exploration, and development of gold properties in Quebec.","Probe Metals Inc is a metal exploration company. The company is engaged in acquisition, exploration, and development of gold properties in Quebec. Its projects include Val-d'Or East, Detour Quebec, and Others.",https://www.probemetals.com,info@probemetals.com,+1 416 777-6703,"56 Temperance Street, Suite 1000, Toronto, ON, CA",19,125797387,0.01,125797387,0.0,1.52226562,,1.72,0.54,0.031656,76747,91438.0,124717.0,6.292,,-34.2,-29.77,1.51714,1.5206,1.20475,,,equity,Company
PGV,Prodigy Ventures Inc.,0.1,0.0,0.0,TSX Venture Exchange,TSXV,CDX,,Technology,Software,1000,0.1,0.1,0.1,11667882,11667882,76,0.1,,,,,0.434585,0.0,,"Prodigy Ventures Inc delivers Fintech innovation. The company develops software and services with emerging technologies for digital transformation, identity, and payments.","Prodigy Ventures Inc delivers Fintech innovation. The company develops software and services with emerging technologies for digital transformation, identity, and payments. Digital transformation services include strategy, architecture, design, project management, agile development, quality engineering, and staff augmentation.",http://www.prodigy.ventures,andrew.hilton@prodigy.ventures,+1 416 488-7700,"161 Bay Street, Suite 4420, P.O. Box 125, Toronto, ON, CA",,116678820,0.08,116678820,0.0,0.1,,0.24,0.07,0.018138,31740,16938.0,12379.0,3.333,25,4.91,2.81,0.08905,0.0905,0.10834,,,equity,Company
PLAN,Progressive Planet Solutions Inc.,0.06,-0.005,-7.692307,TSX Venture Exchange,TSXV,CDX,,Basic Materials,Metals & Mining,44600,0.06,0.06,0.06,2018323,2282323,,0.065,,,,,1.643912,-0.090000003,,"Progressive Planet is a Canadian based mineral exploration company with a flagship Zeolite Mine in British Columbia, a 20% interest in a lithium project in Manitoba and a graphite property in...","Progressive Planet is a Canadian based mineral exploration company with a flagship Zeolite Mine in British Columbia, a 20% interest in a lithium project in Manitoba and a graphite property in Buckingham, Quebec.",http://www.progressiveplanet.ca,info@ashburtonventures.com,+1 800 910-3072,"789 West Pender Street, Suite 1240, Vancouver, BC, CA",,33638711,,38038711,0.0,0.06,,0.11,0.02,-0.001545,25482,24993.0,93688.0,2.0,,-53.78,-48.5,0.06381,0.0662,0.0491,,,equity,Company
PPK,Prospect Park Capital Corp.,0.255,0.0,0.0,TSX Venture Exchange,TSXV,CDX,,Financial Services,Asset Management,0,,,,1208911,1208911,,0.255,,,,,2.14492,-0.05,,Prospect Park Capital Corp is a Canada based public healthcare-focused investment corporation.,Prospect Park Capital Corp is a Canada based public healthcare-focused investment corporation.,,,+1 416 369-5265,"100 King Street West, Suite 6000, 1 First Canadian Place, Toronto, ON, CA",,4740824,,4740824,1008252.0,0.319091,,0.35,0.125,0.047669,570,1540.0,928.0,-6.375,,46.72,-93.66,0.28762,0.2948,0.24008,,,equity,Company
PGX,Prosper Gold Corp.,0.61,0.0,0.0,TSX Venture Exchange,TSXV,CDX,,Basic Materials,Metals & Mining,0,,,,4914094,491410,,0.61,,,,,1.17706,-0.07,,Prosper Gold Corp is a Canada-based exploration and development company.,"Prosper Gold Corp is a Canada-based exploration and development company. Principally, it is engaged in the acquisition, exploration, and development of mineral resource properties in British Columbia and Ontario. The company is focused on exploration and development of the Star property and Ashley mine project. The Star property is located in the northwest of Telegraph Creek, in the stikine arch area of northwestern British Columbia. It holds an interest in land position surrounding the Ashley gold mine and Young Davidson mine area in the Cadillac larder lake fault area, and mineral claims surrounding the Ashley gold mine.",http://www.prospergoldcorp.com,info@prospergoldcorp.com,+1 604 638-3663,"1177 West Hastings Street, Suite 2300, Vancouver, BC, CA",,8055891,0.05,805589,684379.0,0.602,,0.85,0.25,0.020588,5280,13381.0,29809.0,6.1,63.3,-100.81,-56.19,0.65429,0.6686,0.49015,,,equity,Company
PEI,Prospera Energy Inc.,0.025,0.005,25.0,TSX Venture Exchange,TSXV,CDX,,Energy,Oil & Gas,102700,0.025,0.025,0.025,1628057,1628058,,0.02,,,,,3.725857,-0.05,,"Prospera Energy Inc is engaged in the exploration, development, and production of petroleum and natural gas properties in Canada.","Prospera Energy Inc is engaged in the exploration, development, and production of petroleum and natural gas properties in Canada. The company derives revenue from the sales of Petroleum and Natural gas, of which key revenue is derived from the sale of Petroleum. Some of its properties include Red Earth, Pouce Coupe, Luseland, Cuthbert and Hearts Hill.",http://www.prosperaenergy.com,ceo@georoxresources.com,+1 403 457-9010,"1150, 707 - 7th Avenue SW, Calgary, AB, CA",,65122278,,65122311,0.0,0.025,,0.045,0.01,0.010794,23670,36742.0,70186.0,-0.192,1.4,31.71,-14.84,0.0231,0.0242,0.02133,,,equity,Company
PSL,Prospero Silver Corp.,0.175,-0.005,-2.777778,TSX Venture Exchange,TSXV,CDX,,Basic Materials,Metals & Mining,35800,0.165,0.175,0.165,1005759,1005759,,0.18,,,,,1.525121,-0.680000007,,"Prospero Silver Corp is a Canada based company engaged in the acquisition, exploration, and development of mineral properties.","Prospero Silver Corp is a Canada based company engaged in the acquisition, exploration, and development of mineral properties. Its projects include El Petate Project, Pachuca SE Property, Florida Property, Bermudez Property, Baborigame Project, Santa Maria del Oro Property and others.",http://www.prosperosilver.com,,+1 604 288-7813,"c/o 1800 - 510 West Georgia Street, Suite 1800, Vancouver, BC, CA",,5747189,,5747189,0.0,0.166549295,,0.5,0.1,0.007479,33201,15842.0,13319.0,-17.5,,-200.19,-193.77,0.22667,0.2798,0.23938,,,equity,Company
PTQ,Protech Home Medical Corp.,1.34,0.01,0.75188,TSX Venture Exchange,TSXV,CDX,,Healthcare,Medical Devices & Instruments,127650,1.34,1.35,1.32,147533470,149872300,44.3,1.33,,,,,2.228969,0.029999999,,"Protech Home Medical Corp provides in-home monitoring equipment, supplies and services to patients.","Protech Home Medical Corp provides in-home monitoring equipment, supplies and services to patients. The company's services consist of Daily & Ambulatory Aides, Power Mobility, INR Self-Testing, Respiratory Equipment Rental, Home ventilation, Oxygen Therapy, and Sleep Apnea & PAP Treatment.",https://www.protechhomemedical.com,Gcrawford@myphm.com,+1 859 878-2220,"1019 Town Drive, Wilder, KY, US",383,110099604,0.68,111845000,0.0,1.34002354,,1.48,0.47,0.000418,178339,384367.0,335241.0,3.268,3.5,5.49,2.26,1.33333,1.2332,1.01418,,,equity,Company
PHD,Providence Gold Mines Inc.,0.095,0.0,0.0,TSX Venture Exchange,TSXV,CDX,,Basic Materials,Metals & Mining,8000,0.095,0.095,0.095,5235166,5258916,,0.095,,,,,3.754735,-0.009999999,,"Providence Gold Mines Inc is a Canada-based company engaged in the exploration and evaluation of its gold mineral property located in, California. The company holds an interest in Tuolumne properties.","Providence Gold Mines Inc is a Canada-based company engaged in the exploration and evaluation of its gold mineral property located in, California. The company holds an interest in Tuolumne properties. Tuolumne Property includes six parcels and thirteen 20-acre mining claims. The company is organized into business units based on exploration and evaluation assets and has two reportable operating segments, being that of Acquisition and E&E activities in Canada and in the United States.",https://www.providencegold.com,,+1 604 724-2369,"595 Howe Street, Suite 501, Vancouver, BC, CA",,55107004,,55357004,0.0,0.095,,0.17,0.055,0.125576,28032,67985.0,98316.0,2.375,,-17.52,-15.22,0.10833,0.1204,0.09963,,,equity,Company
TORO,Pucara Gold Ltd.,0.78,0.01,1.298701,TSX Venture Exchange,TSXV,CDX,,Financial Services,Diversified Financial Services,617855,0.78,0.8,0.73,48277679,48277679,,0.77,,,,,,-0.109999999,,Pucara Gold Ltd is a junior exploration company focused on the discovery and advancement of economic precious metals deposits in Peru.,"Pucara Gold Ltd is a junior exploration company focused on the discovery and advancement of economic precious metals deposits in Peru. The company holds precious and base metal projects, including its flagship Lourdes Gold Project. The projects portfolio include Guadalupe, Pacaska, Capricho, Los Tambos, Paco Orco, and Lourdes.",https://www.pucara.ca,,+1 604 687-9931,"1040 West Georgia Street, 14th Floor, Vancouver, BC, CA",,61894460,,61894460,6253250.0,0.76478013,,1.5,0.72,,,,,1040.26,,-116.53,-99.62,,,,,,equity,Company
PUL,Pulse Oil Corp.,0.02,0.0,0.0,TSX Venture Exchange,TSXV,CDX,,Energy,Oil & Gas,0,,,,3031848,3031848,,0.02,,,,,1.221727,-0.029999999,,Pulse Oil Corp is an oil and gas producer and explorer with a focus in Canada.,Pulse Oil Corp is an oil and gas producer and explorer with a focus in Canada.,http://www.pulseoilcorp.com,,+1 604 909-1152,"666 Burrard Street, Suite 500, Vancouver, BC, CA",3,151592357,0,151592357,0.0,0.015455,,0.09,0.01,-0.019265,2204,58525.0,44261.0,0.222,27.6,-27.08,-21.05,0.01905,0.0249,0.03378,,,equity,Company
PUMA,Puma Exploration Inc.,0.19,-0.02,-9.523809,TSX Venture Exchange,TSXV,CDX,,Basic Materials,Metals & Mining,125040,0.2,0.2,0.19,10800546,10610546,,0.21,,,,,1.486178,-0.529999971,,"Puma Exploration Inc is a Canada based junior mining exploration company. It operates in the business segment of acquisition, exploration and development of mining properties.","Puma Exploration Inc is a Canada based junior mining exploration company. It operates in the business segment of acquisition, exploration and development of mining properties. All of the company's activities are conducted in Canada. Its projects include Nicholas-Denys project, Red Brook project, Turgeon project, Murray Brook project, Murray Brook Minerals project, Chester project and other projects.",http://www.explorationpuma.com,cguilbaud@explorationpuma.com,+1 418 724-0901,"175, Legare Street, Rimouski, QC, CA",,56844974,,55844974,0.0,0.195302419,,0.21,0.035,-0.006252,235588,207485.0,200299.0,3.8,,-150.36,-120.38,0.17095,0.1567,0.09745,,,equity,Company
PURX,Pure Extraction Corp.,0.25,-0.065,-20.63492,TSX Venture Exchange,TSXV,CDX,,Industrials,Industrial Products,2500,0.25,0.25,0.25,9525333,9525310,,0.315,,,,,-2.925841,-0.019999999,,"Pure Extraction Corp is engaged in the business of manufacturing, distribution, and servicing of extraction systems.","Pure Extraction Corp is engaged in the business of manufacturing, distribution, and servicing of extraction systems. The company's CO2 extraction system can be used to extract botanical oils from biomass using a supercritical CO2 extraction.",https://www.pureextraction.com,,+1 604 601-2018,"755 Burrard Street, Suite 440, Vancouver, BC, CA",,38101330,,38101239,4358332.0,0.25,,0.55,0.25,0.042062,450,392.0,425.0,25.0,,-127.78,-109.67,0.3969,0.3879,,,,equity,Company
PGM,Pure Gold Mining Inc.,2.26,0.07,3.196347,TSX Venture Exchange,TSXV,CDX,,Basic Materials,Metals & Mining,411982,2.18,2.26,2.15,888167071,883506201,,2.19,,,,,1.329918,-0.059999998,,Pure Gold Mining Inc is a Canadian based mining company. It is engaged in the exploration and development of gold and other precious and base metal properties in Canada.,"Pure Gold Mining Inc is a Canadian based mining company. It is engaged in the exploration and development of gold and other precious and base metal properties in Canada. Its principal mineral property is the Pure Gold Red Lake Gold Project located near Red Lake, Ontario which is engaged in the exploration of gold.",https://www.puregoldmining.ca,info@puregoldmining.ca,+1 604 646-8000,"1055 West Hastings Street, Suite 1900, Vancouver, BC, CA",10,392994279,0.69,390931947,0.0,2.2027473,,2.79,0.38,0.06879,771287,976865.0,984142.0,11.895,,-36.09,-14.6,2.41143,2.2208,1.34148,,,equity,Company
PTU,Purepoint Uranium Group Inc.,0.04,-0.005,-11.111111,TSX Venture Exchange,TSXV,CDX,,Energy,Other Energy Sources,16000,0.04,0.04,0.04,8934810,8934810,,0.045,,,,,1.452313,-0.009999999,,"Purepoint Uranium Group Inc is a resource company engaged in the acquisition, exploration and development of properties for the purpose of producing uranium.","Purepoint Uranium Group Inc is a resource company engaged in the acquisition, exploration and development of properties for the purpose of producing uranium. The company's properties are all located at the Athabasca Basin, Northern Saskatchewan, Canada. Its properties include Hook Lake, Red Willow, Smart Lake, Turnor Lake, Henday Lake, Umfreville Lake and McArthur East. The group operates in the business segment of mineral exploration in Canada.",https://www.purepoint.ca,info@jeannyso.com,+1 416 603-8368,"120 Adelaide Street West, Suite 2500, Toronto, ON, CA",,223370228,0.22,223370228,0.0,0.04,,0.075,0.025,0.025503,67905,177136.0,200713.0,23.39,124.2,-209.97,-185.68,0.04667,0.0522,0.04895,,,equity,Company
PYR,PyroGenesis Canada Inc.,4.1,-0.05,-1.204819,TSX Venture Exchange,TSXV,CDX,,Industrials,Industrial Products,73442,4.16,4.16,4.08,631675898,631675898,,4.15,,,,,2.462024,-0.029999999,,PyroGenesis Canada Inc is a world leader in design development manufacture and commercialization of advanced plasma processes.,"PyroGenesis Canada Inc is a world leader in design development manufacture and commercialization of advanced plasma processes. The company provides technical and manufacturing expertise, cutting-edge contract research as well as turnkey process equipment packages to the defense, metallurgical, mining, additive manufacturing 3D printing, oil and gas, and environmental industries.",https://www.pyrogenesis.com,ir@pyrogenesis.com,+1 514 937-0002,"1744 William Street, Suite 200, Montreal, QC, CA",,154067292,1.65,154067292,0.0,4.11436433,,6.43,0.19,0.072183,193201,315230.0,314356.0,205.0,338.2,-210.3,-15.83,4.05905,4.8526,2.14605,,,equity,Company
QGR,Q-Gold Resources Ltd.,0.37,-0.13,-26.0,TSX Venture Exchange,TSXV,CDX,,Basic Materials,Metals & Mining,16000,0.49,0.5,0.37,10661965,10372377,,0.5,,,,,0.962313,-0.029999999,,Q-Gold Resources Ltd is a mineral exploration company. The operations of the company are in Canada and the United States. The company has concluded that it has only one material operating segment.,"Q-Gold Resources Ltd is a mineral exploration company. The operations of the company are in Canada and the United States. The company has concluded that it has only one material operating segment. Some of the properties of the firm are Foley Mine, McKenzie Gray and many more.",http://www.qgoldresources.com,info@qgoldresources.com,+1 416 861-2267,"65 Queen Street West, Suite 815, Toronto, BC, CA",,28816119,,28033449,0.0,0.44375,,0.63,0.135,0.069377,48214,44295.0,35421.0,9.25,94.1,-72.96,-55.29,0.55714,0.4903,0.28095,,,equity,Company
QCCU,QC Copper and Gold Inc.,0.105,0.005,5.0,TSX Venture Exchange,TSXV,CDX,,Basic Materials,Metals & Mining,116000,0.1,0.11,0.1,7361928,7379257,,0.1,,,,,2.031175,-0.019999999,,"QC Copper and Gold Inc is engaged in the business of acquiring and developing copper projects in the Chibougamau region, Quebec, Canada. It is focused on the Opemiska copper project.","QC Copper and Gold Inc is engaged in the business of acquiring and developing copper projects in the Chibougamau region, Quebec, Canada. It is focused on the Opemiska copper project.",https://www.qccopper.com,,+1 416 644-1567,"55 University Avenue, Suite 1805, Toronto, ON, CA",,70113591,,70278632,1703579.0,0.102672413,,0.125,0.03,0.000741,167938,159664.0,163474.0,10.5,,-86.92,-58.73,0.08857,0.0804,0.06428,,,equity,Company
QCX,QCX Gold Corp.,0.28,-0.04,-12.5,TSX Venture Exchange,TSXV,CDX,,Basic Materials,Metals & Mining,27800,0.3,0.3,0.28,11345208,12422852,,0.32,,,,,5.375019,-0.019999999,,QCX Gold Corp is engaged in the exploration of gold. The Golden Giant Project is located in James Bay and the Fernet Project is located in the Abitibi.,QCX Gold Corp is engaged in the exploration of gold. The Golden Giant Project is located in James Bay and the Fernet Project is located in the Abitibi.,http://www.qcxgold.com,info@fmgoldcorp.com,+1 416 361-2832,"217 Queen Street West, Suite 401, Toronto, ON, CA",,40518598,,44367327,0.0,0.280818181,,0.5,0.035,0.067798,19696,18576.0,22528.0,7.0,1.1,658.89,-42.98,0.33857,0.3572,0.22038,,,equity,Company
QMC,QMC Quantum Minerals Corp.,0.17,0.01,6.25,TSX Venture Exchange,TSXV,CDX,,Basic Materials,Metals & Mining,45820,0.17,0.17,0.16,11634091,11634091,,0.16,,,,,3.240954,-0.019999999,,QMC Quantum Minerals Corp is a Canada based exploration stage company. It is engaged in the process of exploring and evaluating resource properties.,"QMC Quantum Minerals Corp is a Canada based exploration stage company. It is engaged in the process of exploring and evaluating resource properties. The company has interests in the properties of Rocky lake, Rocky Namew and Namew properties, Irgom Lithium property and other properties.",http://www.qmcminerals.com,info@qmcminerals.com,+1 604 601-2018,"755 Burrard Street, Suite 440, Vancouver, BC, CA",,68435824,0.06,68435824,0.0,0.162777777,,0.175,0.055,0.113478,43971,59922.0,65140.0,4.25,70,-22.01,-13.64,0.15452,0.1498,0.10848,,,equity,Company
QRO,Quadro Resources Ltd.,0.2,0.005,2.564103,TSX Venture Exchange,TSXV,CDX,,Basic Materials,Metals & Mining,132500,0.19,0.2,0.185,10330100,10116300,,0.195,,,,,3.681632,-0.009999999,,"Quadro Resources Ltd is primarily engaged in the exploration of business activities. It also involved in the acquisition, development, and evaluation of assets.","Quadro Resources Ltd is primarily engaged in the exploration of business activities. It also involved in the acquisition, development, and evaluation of assets. The company mainly operate in two properties namely Rose Gold property and Staghorn Property. It derives most of its revenues from exploration business and has operations spread across Canada.",http://www.quadroresources.com,info@quadroresources.com,+1 778 373-6734,"1040 West Georgia Street, Suite 1500, Vancouver, BC, CA",,51650498,,50581498,0.0,0.192773584,,0.325,0.015,0.068152,367116,386726.0,331086.0,5.0,,-17.19,-16.73,0.23048,0.2574,0.16063,,,equity,Company
QBC.P,Quantum Blockchain Technologies Ltd.,0.025,0.0,0.0,TSX Venture Exchange,TSXV,CDX,,Financial Services,Diversified Financial Services,0,,,,137500,137500,,0.025,,,,,-3.936327,-0.009999999,,Quantum Blockchain Technologies Ltd is a Capital Pool Company.,"Quantum Blockchain Technologies Ltd is a Capital Pool Company. Its principal business is to identify and evaluate assets or businesses with a view to potentially acquire them or an interest therein by completing a purchase transaction, by exercising of an option or by any concomitant transaction.",,,+1 403 650-7718,"1250, 639 - 5th Avenue S.W., Suite 1250, Calgary, AB, CA",,5500000,,5500000,2500000.0,0.0295,,0.095,0.015,-0.01953,0,0.0,0.0,0.625,,-14.98,-14.67,0.025,0.025,0.0485,,,equity,Company
QNC,Quantum Numbers Corp.,0.055,0.0,0.0,TSX Venture Exchange,TSXV,CDX,,Technology,Semiconductors,83500,0.055,0.06,0.055,3329032,3329032,,0.055,,,,,1.850301,-0.009999999,,Quantum Numbers Corp is a Canada-based company. It is engaged in the developing of a new generation of cryptographic solutions. The company only operating business segment is Technology.,"Quantum Numbers Corp is a Canada-based company. It is engaged in the developing of a new generation of cryptographic solutions. The company only operating business segment is Technology. Its product line consists of a quantum random number generator (QRNG). The company focuses on the internet of things, mobile communications, and military communications market.",https://www.quantumnumberscorp.com,marclabrecque@hotmail.ca,+1 514 894-4324,"3755 E Boulevard Matte, Suite 201, Brossard, QC, CA",,60527838,0.06,60527838,6480188.0,0.05506024,,0.295,0.04,0.079174,187235,95673.0,153586.0,5.5,204.7,-62.53,-58.11,0.07357,0.0715,0.0963,,,equity,Company
